,pct,chemical,chemical_code,total_items,total_tabs_caps,ltc_stablish
6644,05Y,Gliclazide,0601021M0,31489.0,2365761.0,1.0
6645,15A,Gliclazide,0601021M0,31789.0,2360650.0,1.0
6646,06Y,Gliclazide,0601021M0,36099.0,2352387.0,1.0
6647,00K,Gliclazide,0601021M0,33412.0,2342257.0,1.0
6648,09G,Gliclazide,0601021M0,32725.0,2331998.0,1.0
6649,04E,Gliclazide,0601021M0,37115.0,2331894.0,1.0
6650,08H,Gliclazide,0601021M0,23550.0,2260708.0,1.0
6651,02Y,Gliclazide,0601021M0,34058.0,2242234.0,1.0
6652,00Y,Gliclazide,0601021M0,33576.0,2216422.0,1.0
6653,02X,Gliclazide,0601021M0,33570.0,2174215.0,1.0
6654,01D,Gliclazide,0601021M0,29727.0,2168626.0,1.0
6655,01W,Gliclazide,0601021M0,32885.0,2155078.0,1.0
6656,06V,Gliclazide,0601021M0,36034.0,2115716.0,1.0
6657,09D,Gliclazide,0601021M0,33995.0,2063411.0,1.0
6658,07R,Gliclazide,0601021M0,21016.0,2032954.0,1.0
6659,03W,Gliclazide,0601021M0,31789.0,2030445.0,1.0
6660,12F,Gliclazide,0601021M0,31541.0,2027344.0,1.0
6661,03F,Gliclazide,0601021M0,37593.0,2013227.0,1.0
6662,05X,Gliclazide,0601021M0,21598.0,2011764.0,1.0
6663,09J,Gliclazide,0601021M0,30425.0,2000392.0,1.0
6664,00D,Gliclazide,0601021M0,42654.0,1998979.0,1.0
6665,03J,Gliclazide,0601021M0,31322.0,1981743.0,1.0
6666,08F,Gliclazide,0601021M0,26882.0,1955368.0,1.0
6667,01X,Gliclazide,0601021M0,27101.0,1952122.0,1.0
6668,09W,Gliclazide,0601021M0,27518.0,1938116.0,1.0
6669,03L,Gliclazide,0601021M0,28670.0,1934827.0,1.0
6670,06W,Gliclazide,0601021M0,25678.0,1928855.0,1.0
6671,02P,Gliclazide,0601021M0,38451.0,1908802.0,1.0
6672,03A,Gliclazide,0601021M0,32271.0,1900386.0,1.0
6673,07N,Gliclazide,0601021M0,25727.0,1882696.0,1.0
6674,00J,Gliclazide,0601021M0,33493.0,1879924.0,1.0
6675,04D,Gliclazide,0601021M0,34913.0,1818077.0,1.0
6676,01E,Gliclazide,0601021M0,30973.0,1800854.0,1.0
6677,11E,Gliclazide,0601021M0,29154.0,1779967.0,1.0
6678,00T,Gliclazide,0601021M0,27748.0,1770924.0,1.0
6679,01R,Gliclazide,0601021M0,22741.0,1762440.0,1.0
6680,02F,Gliclazide,0601021M0,26685.0,1761511.0,1.0
6681,05Q,Gliclazide,0601021M0,28381.0,1734788.0,1.0
6682,10J,Gliclazide,0601021M0,23523.0,1734747.0,1.0
6683,99E,Gliclazide,0601021M0,24660.0,1733099.0,1.0
6684,01Y,Gliclazide,0601021M0,27964.0,1707682.0,1.0
6685,01G,Gliclazide,0601021M0,37382.0,1639957.0,1.0
6686,05H,Gliclazide,0601021M0,27471.0,1613261.0,1.0
6687,09F,Gliclazide,0601021M0,20997.0,1610659.0,1.0
6688,99F,Gliclazide,0601021M0,18131.0,1606695.0,1.0
6689,07J,Gliclazide,0601021M0,25961.0,1578233.0,1.0
6690,09Y,Gliclazide,0601021M0,19779.0,1576325.0,1.0
6691,99D,Gliclazide,0601021M0,32016.0,1563646.0,1.0
6692,03H,Gliclazide,0601021M0,24115.0,1558773.0,1.0
6693,08J,Gliclazide,0601021M0,24171.0,1550444.0,1.0
6694,08R,Gliclazide,0601021M0,25740.0,1516725.0,1.0
6695,00Q,Gliclazide,0601021M0,23152.0,1516635.0,1.0
6696,02E,Gliclazide,0601021M0,20041.0,1511163.0,1.0
6697,08Y,Gliclazide,0601021M0,22874.0,1507800.0,1.0
6698,99G,Gliclazide,0601021M0,17867.0,1504140.0,1.0
6699,10X,Gliclazide,0601021M0,17604.0,1483629.0,1.0
6700,05R,Gliclazide,0601021M0,21879.0,1415251.0,1.0
6701,00R,Gliclazide,0601021M0,23639.0,1390925.0,1.0
6702,02A,Gliclazide,0601021M0,26018.0,1375249.0,1.0
6703,99H,Gliclazide,0601021M0,18192.0,1373802.0,1.0
6704,05T,Gliclazide,0601021M0,25114.0,1332463.0,1.0
6705,04H,Gliclazide,0601021M0,18483.0,1322656.0,1.0
6706,05F,Gliclazide,0601021M0,21361.0,1318290.0,1.0
6707,09X,Gliclazide,0601021M0,14177.0,1310175.0,1.0
6708,09E,Gliclazide,0601021M0,16569.0,1290051.0,1.0
6709,04L,Gliclazide,0601021M0,16313.0,1283743.0,1.0
6710,07K,Gliclazide,0601021M0,24349.0,1256566.0,1.0
6711,10L,Gliclazide,0601021M0,18517.0,1224866.0,1.0
6712,01J,Gliclazide,0601021M0,19316.0,1224325.0,1.0
6713,02G,Gliclazide,0601021M0,16478.0,1217476.0,1.0
6714,99M,Gliclazide,0601021M0,15588.0,1215885.0,1.0
6715,06A,Gliclazide,0601021M0,23404.0,1214137.0,1.0
6716,02M,Gliclazide,0601021M0,21517.0,1212341.0,1.0
6717,09A,Gliclazide,0601021M0,21551.0,1207707.0,1.0
6718,00N,Gliclazide,0601021M0,22001.0,1196635.0,1.0
6719,01C,Gliclazide,0601021M0,19028.0,1194889.0,1.0
6720,00V,Gliclazide,0601021M0,16612.0,1190833.0,1.0
6721,05D,Gliclazide,0601021M0,19704.0,1187439.0,1.0
6722,07L,Gliclazide,0601021M0,22105.0,1180246.0,1.0
6723,04Q,Gliclazide,0601021M0,23156.0,1171999.0,1.0
6724,08T,Gliclazide,0601021M0,21064.0,1171368.0,1.0
6725,00X,Gliclazide,0601021M0,16826.0,1168943.0,1.0
6726,02D,Gliclazide,0601021M0,17952.0,1167229.0,1.0
6727,01F,Gliclazide,0601021M0,16602.0,1164960.0,1.0
6728,10K,Gliclazide,0601021M0,11563.0,1127495.0,1.0
6729,10V,Gliclazide,0601021M0,13475.0,1123874.0,1.0
6730,99K,Gliclazide,0601021M0,14962.0,1114821.0,1.0
6731,10A,Gliclazide,0601021M0,13990.0,1102183.0,1.0
6732,10E,Gliclazide,0601021M0,15114.0,1077048.0,1.0
6733,03K,Gliclazide,0601021M0,18940.0,1064633.0,1.0
6734,07G,Gliclazide,0601021M0,20074.0,1045110.0,1.0
6735,01T,Gliclazide,0601021M0,17154.0,1032821.0,1.0
6736,03D,Gliclazide,0601021M0,15753.0,1027397.0,1.0
6737,09L,Gliclazide,0601021M0,12751.0,1024226.0,1.0
6738,09N,Gliclazide,0601021M0,13647.0,1011532.0,1.0
6739,08P,Gliclazide,0601021M0,19917.0,1008918.0,1.0
6740,03M,Gliclazide,0601021M0,16202.0,998468.0,1.0
6741,01V,Gliclazide,0601021M0,15201.0,984219.0,1.0
6742,10R,Gliclazide,0601021M0,13436.0,956243.0,1.0
6743,04M,Gliclazide,0601021M0,10502.0,943262.0,1.0
6744,09P,Gliclazide,0601021M0,14860.0,933684.0,1.0
6745,05V,Gliclazide,0601021M0,12969.0,902717.0,1.0
6746,02T,Gliclazide,0601021M0,15962.0,845831.0,1.0
6747,08C,Gliclazide,0601021M0,19450.0,840856.0,1.0
6748,10D,Gliclazide,0601021M0,10225.0,818159.0,1.0
6749,05J,Gliclazide,0601021M0,9046.0,805486.0,1.0
6750,04Y,Gliclazide,0601021M0,11718.0,754083.0,1.0
6751,09H,Gliclazide,0601021M0,10419.0,708827.0,1.0
6752,04N,Gliclazide,0601021M0,10898.0,693678.0,1.0
6753,09C,Gliclazide,0601021M0,9714.0,693221.0,1.0
6754,02N,Gliclazide,0601021M0,8955.0,642489.0,1.0
6755,02Q,Gliclazide,0601021M0,10134.0,639815.0,1.0
6756,02R,Gliclazide,0601021M0,9045.0,584353.0,1.0
6757,03V,Gliclazide,0601021M0,8373.0,571480.0,1.0
6758,00C,Gliclazide,0601021M0,8871.0,556094.0,1.0
6759,06D,Gliclazide,0601021M0,6890.0,547698.0,1.0
6760,10C,Gliclazide,0601021M0,6807.0,504219.0,1.0
6761,03E,Gliclazide,0601021M0,7935.0,480219.0,1.0
6762,02W,Gliclazide,0601021M0,7272.0,436906.0,1.0
6763,RRE,Gliclazide,0601021M0,90.0,5350.0,1.0
6764,RY4,Gliclazide,0601021M0,122.0,4003.0,1.0
6765,RTR,Gliclazide,0601021M0,52.0,3122.0,1.0
6766,RRF,Gliclazide,0601021M0,46.0,2524.0,1.0
6767,RTD,Gliclazide,0601021M0,51.0,2342.0,1.0
6768,NV6,Gliclazide,0601021M0,39.0,2111.0,1.0
6769,RH5,Gliclazide,0601021M0,37.0,1860.0,1.0
6770,RY5,Gliclazide,0601021M0,40.0,1735.0,1.0
6771,NDL,Gliclazide,0601021M0,25.0,1638.0,1.0
6772,AXG,Gliclazide,0601021M0,17.0,964.0,1.0
6773,RJ1,Gliclazide,0601021M0,31.0,940.0,1.0
6774,RXQ,Gliclazide,0601021M0,9.0,826.0,1.0
6775,RY2,Gliclazide,0601021M0,38.0,803.0,1.0
6776,NQ7,Gliclazide,0601021M0,14.0,724.0,1.0
6777,RYW,Gliclazide,0601021M0,13.0,694.0,1.0
6778,NTP,Gliclazide,0601021M0,49.0,613.0,1.0
6779,RTX,Gliclazide,0601021M0,8.0,612.0,1.0
6780,RWX,Gliclazide,0601021M0,17.0,601.0,1.0
6781,NKB,Gliclazide,0601021M0,20.0,566.0,1.0
6782,RXC,Gliclazide,0601021M0,10.0,560.0,1.0
6783,RNU,Gliclazide,0601021M0,14.0,548.0,1.0
6784,RL4,Gliclazide,0601021M0,13.0,510.0,1.0
6785,R1K,Gliclazide,0601021M0,12.0,506.0,1.0
6786,NNF,Gliclazide,0601021M0,7.0,504.0,1.0
6787,R0B,Gliclazide,0601021M0,15.0,463.0,1.0
6788,RY8,Gliclazide,0601021M0,7.0,403.0,1.0
6789,RFR,Gliclazide,0601021M0,9.0,392.0,1.0
6790,112,Gliclazide,0601021M0,15.0,364.0,1.0
6791,NVE,Gliclazide,0601021M0,21.0,346.0,1.0
6792,NQV,Gliclazide,0601021M0,6.0,343.0,1.0
6793,RKL,Gliclazide,0601021M0,5.0,340.0,1.0
6794,NLX,Gliclazide,0601021M0,6.0,280.0,1.0
6795,RJC,Gliclazide,0601021M0,6.0,252.0,1.0
6796,AE8,Gliclazide,0601021M0,10.0,252.0,1.0
6797,AC0,Gliclazide,0601021M0,9.0,244.0,1.0
6798,NTV,Gliclazide,0601021M0,6.0,238.0,1.0
6799,RY6,Gliclazide,0601021M0,3.0,228.0,1.0
6800,NV1,Gliclazide,0601021M0,2.0,224.0,1.0
6801,RGQ,Gliclazide,0601021M0,6.0,210.0,1.0
6802,R1D,Gliclazide,0601021M0,3.0,210.0,1.0
6803,RRU,Gliclazide,0601021M0,13.0,207.0,1.0
6804,RHA,Gliclazide,0601021M0,13.0,189.0,1.0
6805,RVW,Gliclazide,0601021M0,4.0,178.0,1.0
6806,RDR,Gliclazide,0601021M0,4.0,168.0,1.0
6807,RX6,Gliclazide,0601021M0,17.0,148.0,1.0
6808,ARF,Gliclazide,0601021M0,9.0,147.0,1.0
6809,NBF,Gliclazide,0601021M0,4.0,140.0,1.0
6810,AD9,Gliclazide,0601021M0,7.0,132.0,1.0
6811,NW0,Gliclazide,0601021M0,10.0,131.0,1.0
6812,NLO,Gliclazide,0601021M0,9.0,124.0,1.0
6813,RYF,Gliclazide,0601021M0,6.0,121.0,1.0
6814,RY7,Gliclazide,0601021M0,11.0,116.0,1.0
6815,DR3,Gliclazide,0601021M0,2.0,112.0,1.0
6816,RW5,Gliclazide,0601021M0,2.0,112.0,1.0
6817,NI3,Gliclazide,0601021M0,1.0,112.0,1.0
6818,RPG,Gliclazide,0601021M0,4.0,112.0,1.0
6819,215,Gliclazide,0601021M0,2.0,112.0,1.0
6820,14A,Gliclazide,0601021M0,4.0,84.0,1.0
6821,RBZ,Gliclazide,0601021M0,3.0,84.0,1.0
6822,RTQ,Gliclazide,0601021M0,3.0,84.0,1.0
6823,RJ8,Gliclazide,0601021M0,9.0,83.0,1.0
6824,DAY,Gliclazide,0601021M0,1.0,56.0,1.0
6825,R1L,Gliclazide,0601021M0,2.0,56.0,1.0
6826,NR3,Gliclazide,0601021M0,2.0,56.0,1.0
6827,DL0,Gliclazide,0601021M0,4.0,56.0,1.0
6828,NMS,Gliclazide,0601021M0,1.0,56.0,1.0
6829,211,Gliclazide,0601021M0,1.0,56.0,1.0
6830,RJ7,Gliclazide,0601021M0,2.0,56.0,1.0
6831,DXV,Gliclazide,0601021M0,1.0,56.0,1.0
6832,RXG,Gliclazide,0601021M0,2.0,48.0,1.0
6833,RCD,Gliclazide,0601021M0,3.0,42.0,1.0
6834,RYG,Gliclazide,0601021M0,2.0,34.0,1.0
6835,NL8,Gliclazide,0601021M0,1.0,28.0,1.0
6836,DMH,Gliclazide,0601021M0,1.0,28.0,1.0
6837,NDA,Gliclazide,0601021M0,1.0,28.0,1.0
6838,14F,Gliclazide,0601021M0,1.0,28.0,1.0
6839,ACH,Gliclazide,0601021M0,1.0,28.0,1.0
6840,RYX,Gliclazide,0601021M0,2.0,28.0,1.0
6841,RV9,Gliclazide,0601021M0,1.0,28.0,1.0
6842,NR5,Gliclazide,0601021M0,1.0,28.0,1.0
6843,R1F,Gliclazide,0601021M0,2.0,27.0,1.0
6844,R1A,Gliclazide,0601021M0,2.0,22.0,1.0
6845,RYY,Gliclazide,0601021M0,2.0,21.0,1.0
6846,13V,Gliclazide,0601021M0,1.0,14.0,1.0
6847,RM1,Gliclazide,0601021M0,1.0,14.0,1.0
7188,15M,Bendroflumethiazide,0202010B0,255886.0,9946756.0,1.0
7189,15N,Bendroflumethiazide,0202010B0,237825.0,8741205.0,1.0
7190,11J,Bendroflumethiazide,0202010B0,164728.0,6354117.0,1.0
7191,15E,Bendroflumethiazide,0202010B0,139578.0,6266862.0,1.0
7192,15C,Bendroflumethiazide,0202010B0,133301.0,5328347.0,1.0
7193,06H,Bendroflumethiazide,0202010B0,151794.0,4646692.0,1.0
7194,03N,Bendroflumethiazide,0202010B0,132006.0,4078865.0,1.0
7195,11X,Bendroflumethiazide,0202010B0,107941.0,4071800.0,1.0
7196,15F,Bendroflumethiazide,0202010B0,104610.0,3949285.0,1.0
7197,04G,Bendroflumethiazide,0202010B0,140441.0,3894944.0,1.0
7198,11A,Bendroflumethiazide,0202010B0,89962.0,3777677.0,1.0
7199,13T,Bendroflumethiazide,0202010B0,105509.0,3499905.0,1.0
7200,11M,Bendroflumethiazide,0202010B0,97534.0,3453878.0,1.0
7201,05L,Bendroflumethiazide,0202010B0,85515.0,3426850.0,1.0
7202,11N,Bendroflumethiazide,0202010B0,107216.0,3402640.0,1.0
7203,06K,Bendroflumethiazide,0202010B0,114752.0,3397945.0,1.0
7204,09G,Bendroflumethiazide,0202010B0,82593.0,3283388.0,1.0
7205,00L,Bendroflumethiazide,0202010B0,97935.0,3209205.0,1.0
7206,06N,Bendroflumethiazide,0202010B0,77691.0,3145601.0,1.0
7207,99N,Bendroflumethiazide,0202010B0,82482.0,3029413.0,1.0
7208,10Q,Bendroflumethiazide,0202010B0,84069.0,3023386.0,1.0
7209,01K,Bendroflumethiazide,0202010B0,82717.0,2798188.0,1.0
7210,04V,Bendroflumethiazide,0202010B0,86020.0,2755914.0,1.0
7211,06L,Bendroflumethiazide,0202010B0,79619.0,2699816.0,1.0
7212,01H,Bendroflumethiazide,0202010B0,80730.0,2643204.0,1.0
7213,01A,Bendroflumethiazide,0202010B0,79064.0,2622475.0,1.0
7214,14Y,Bendroflumethiazide,0202010B0,67050.0,2608903.0,1.0
7215,05A,Bendroflumethiazide,0202010B0,78920.0,2530239.0,1.0
7216,02Y,Bendroflumethiazide,0202010B0,79675.0,2417945.0,1.0
7217,06F,Bendroflumethiazide,0202010B0,70707.0,2395848.0,1.0
7218,99A,Bendroflumethiazide,0202010B0,69949.0,2392823.0,1.0
7219,00D,Bendroflumethiazide,0202010B0,82563.0,2390706.0,1.0
7220,99J,Bendroflumethiazide,0202010B0,76569.0,2377818.0,1.0
7221,03W,Bendroflumethiazide,0202010B0,65566.0,2353956.0,1.0
7222,15A,Bendroflumethiazide,0202010B0,67107.0,2350229.0,1.0
7223,06A,Bendroflumethiazide,0202010B0,64309.0,2346827.0,1.0
7224,05C,Bendroflumethiazide,0202010B0,47863.0,2339803.0,1.0
7225,02X,Bendroflumethiazide,0202010B0,74290.0,2333474.0,1.0
7226,05Y,Bendroflumethiazide,0202010B0,46470.0,2213626.0,1.0
7227,14L,Bendroflumethiazide,0202010B0,65286.0,2172024.0,1.0
7228,03R,Bendroflumethiazide,0202010B0,59033.0,2156766.0,1.0
7229,02H,Bendroflumethiazide,0202010B0,50072.0,2106252.0,1.0
7230,05N,Bendroflumethiazide,0202010B0,54806.0,2095687.0,1.0
7231,03Q,Bendroflumethiazide,0202010B0,62930.0,2076916.0,1.0
7232,00T,Bendroflumethiazide,0202010B0,52410.0,2071174.0,1.0
7233,12F,Bendroflumethiazide,0202010B0,54728.0,2062384.0,1.0
7234,03T,Bendroflumethiazide,0202010B0,72239.0,2056911.0,1.0
7235,06M,Bendroflumethiazide,0202010B0,49354.0,2051383.0,1.0
7236,03F,Bendroflumethiazide,0202010B0,68923.0,1986636.0,1.0
7237,00M,Bendroflumethiazide,0202010B0,61617.0,1985139.0,1.0
7238,03L,Bendroflumethiazide,0202010B0,64377.0,1969917.0,1.0
7239,06T,Bendroflumethiazide,0202010B0,66656.0,1913676.0,1.0
7240,00K,Bendroflumethiazide,0202010B0,52241.0,1903946.0,1.0
7241,15D,Bendroflumethiazide,0202010B0,45304.0,1902201.0,1.0
7242,05T,Bendroflumethiazide,0202010B0,52735.0,1867552.0,1.0
7243,99C,Bendroflumethiazide,0202010B0,50025.0,1805379.0,1.0
7244,00P,Bendroflumethiazide,0202010B0,63574.0,1805082.0,1.0
7245,00J,Bendroflumethiazide,0202010B0,54233.0,1798513.0,1.0
7246,06Q,Bendroflumethiazide,0202010B0,58275.0,1794158.0,1.0
7247,05Q,Bendroflumethiazide,0202010B0,44952.0,1783111.0,1.0
7248,07V,Bendroflumethiazide,0202010B0,40628.0,1738719.0,1.0
7249,04C,Bendroflumethiazide,0202010B0,52963.0,1733606.0,1.0
7250,09Y,Bendroflumethiazide,0202010B0,33832.0,1716277.0,1.0
7251,01X,Bendroflumethiazide,0202010B0,47628.0,1687265.0,1.0
7252,05R,Bendroflumethiazide,0202010B0,50793.0,1641223.0,1.0
7253,04E,Bendroflumethiazide,0202010B0,57485.0,1628553.0,1.0
7254,01W,Bendroflumethiazide,0202010B0,43686.0,1570899.0,1.0
7255,02P,Bendroflumethiazide,0202010B0,53450.0,1559282.0,1.0
7256,07H,Bendroflumethiazide,0202010B0,49641.0,1547719.0,1.0
7257,02F,Bendroflumethiazide,0202010B0,39483.0,1543976.0,1.0
7258,08M,Bendroflumethiazide,0202010B0,57210.0,1538700.0,1.0
7259,07X,Bendroflumethiazide,0202010B0,43841.0,1532237.0,1.0
7260,05W,Bendroflumethiazide,0202010B0,42300.0,1495748.0,1.0
7261,06Y,Bendroflumethiazide,0202010B0,49053.0,1464370.0,1.0
7262,10J,Bendroflumethiazide,0202010B0,38938.0,1463605.0,1.0
7263,02R,Bendroflumethiazide,0202010B0,39093.0,1449043.0,1.0
7264,08F,Bendroflumethiazide,0202010B0,34131.0,1408846.0,1.0
7265,07K,Bendroflumethiazide,0202010B0,50539.0,1403399.0,1.0
7266,99F,Bendroflumethiazide,0202010B0,29494.0,1392687.0,1.0
7267,99E,Bendroflumethiazide,0202010B0,31622.0,1382500.0,1.0
7268,09E,Bendroflumethiazide,0202010B0,34106.0,1377866.0,1.0
7269,10V,Bendroflumethiazide,0202010B0,30819.0,1369034.0,1.0
7270,09W,Bendroflumethiazide,0202010B0,36300.0,1358421.0,1.0
7271,05H,Bendroflumethiazide,0202010B0,47272.0,1350647.0,1.0
7272,07M,Bendroflumethiazide,0202010B0,32524.0,1350099.0,1.0
7273,03K,Bendroflumethiazide,0202010B0,48873.0,1338433.0,1.0
7274,07Q,Bendroflumethiazide,0202010B0,25560.0,1330414.0,1.0
7275,02M,Bendroflumethiazide,0202010B0,44498.0,1327018.0,1.0
7276,99H,Bendroflumethiazide,0202010B0,29330.0,1323970.0,1.0
7277,05F,Bendroflumethiazide,0202010B0,36213.0,1320939.0,1.0
7278,10A,Bendroflumethiazide,0202010B0,30313.0,1320636.0,1.0
7279,06V,Bendroflumethiazide,0202010B0,47985.0,1318606.0,1.0
7280,10K,Bendroflumethiazide,0202010B0,26552.0,1313103.0,1.0
7281,10X,Bendroflumethiazide,0202010B0,26762.0,1290216.0,1.0
7282,00Y,Bendroflumethiazide,0202010B0,35973.0,1288972.0,1.0
7283,00X,Bendroflumethiazide,0202010B0,34325.0,1284588.0,1.0
7284,04K,Bendroflumethiazide,0202010B0,31938.0,1277046.0,1.0
7285,07W,Bendroflumethiazide,0202010B0,34102.0,1276579.0,1.0
7286,07T,Bendroflumethiazide,0202010B0,28606.0,1272306.0,1.0
7287,12D,Bendroflumethiazide,0202010B0,37575.0,1262600.0,1.0
7288,03A,Bendroflumethiazide,0202010B0,31464.0,1256754.0,1.0
7289,07J,Bendroflumethiazide,0202010B0,43769.0,1253093.0,1.0
7290,08W,Bendroflumethiazide,0202010B0,28092.0,1250025.0,1.0
7291,09X,Bendroflumethiazide,0202010B0,24403.0,1245085.0,1.0
7292,00R,Bendroflumethiazide,0202010B0,41663.0,1241360.0,1.0
7293,09J,Bendroflumethiazide,0202010B0,30697.0,1240691.0,1.0
7294,03H,Bendroflumethiazide,0202010B0,37960.0,1230934.0,1.0
7295,04D,Bendroflumethiazide,0202010B0,43414.0,1226524.0,1.0
7296,05X,Bendroflumethiazide,0202010B0,27387.0,1223303.0,1.0
7297,04F,Bendroflumethiazide,0202010B0,24630.0,1213488.0,1.0
7298,08N,Bendroflumethiazide,0202010B0,28548.0,1210582.0,1.0
7299,02A,Bendroflumethiazide,0202010B0,33367.0,1201626.0,1.0
7300,08G,Bendroflumethiazide,0202010B0,31777.0,1191834.0,1.0
7301,02E,Bendroflumethiazide,0202010B0,27829.0,1185708.0,1.0
7302,10L,Bendroflumethiazide,0202010B0,31229.0,1179066.0,1.0
7303,01J,Bendroflumethiazide,0202010B0,38068.0,1174127.0,1.0
7304,07P,Bendroflumethiazide,0202010B0,29162.0,1171935.0,1.0
7305,04Y,Bendroflumethiazide,0202010B0,27083.0,1166416.0,1.0
7306,05J,Bendroflumethiazide,0202010B0,23093.0,1158851.0,1.0
7307,05G,Bendroflumethiazide,0202010B0,32489.0,1155752.0,1.0
7308,01G,Bendroflumethiazide,0202010B0,34852.0,1150619.0,1.0
7309,08Q,Bendroflumethiazide,0202010B0,33348.0,1149776.0,1.0
7310,06W,Bendroflumethiazide,0202010B0,26509.0,1149227.0,1.0
7311,02T,Bendroflumethiazide,0202010B0,31087.0,1145420.0,1.0
7312,00Q,Bendroflumethiazide,0202010B0,33743.0,1144224.0,1.0
7313,01E,Bendroflumethiazide,0202010B0,33039.0,1142821.0,1.0
7314,08L,Bendroflumethiazide,0202010B0,22630.0,1140656.0,1.0
7315,09F,Bendroflumethiazide,0202010B0,27480.0,1139808.0,1.0
7316,01Y,Bendroflumethiazide,0202010B0,29287.0,1134660.0,1.0
7317,01C,Bendroflumethiazide,0202010B0,33927.0,1113598.0,1.0
7318,99D,Bendroflumethiazide,0202010B0,44799.0,1109773.0,1.0
7319,05V,Bendroflumethiazide,0202010B0,30467.0,1109401.0,1.0
7320,08X,Bendroflumethiazide,0202010B0,37178.0,1103467.0,1.0
7321,08K,Bendroflumethiazide,0202010B0,32106.0,1103417.0,1.0
7322,01R,Bendroflumethiazide,0202010B0,29532.0,1102133.0,1.0
7323,00N,Bendroflumethiazide,0202010B0,30907.0,1096449.0,1.0
7324,11E,Bendroflumethiazide,0202010B0,30615.0,1090956.0,1.0
7325,03J,Bendroflumethiazide,0202010B0,27913.0,1084984.0,1.0
7326,03D,Bendroflumethiazide,0202010B0,35951.0,1081546.0,1.0
7327,99M,Bendroflumethiazide,0202010B0,24540.0,1067167.0,1.0
7328,07N,Bendroflumethiazide,0202010B0,24228.0,1056239.0,1.0
7329,09P,Bendroflumethiazide,0202010B0,29541.0,1056215.0,1.0
7330,08D,Bendroflumethiazide,0202010B0,30739.0,1050161.0,1.0
7331,04H,Bendroflumethiazide,0202010B0,31035.0,1047670.0,1.0
7332,05D,Bendroflumethiazide,0202010B0,30169.0,1011549.0,1.0
7333,01T,Bendroflumethiazide,0202010B0,31651.0,1010347.0,1.0
7334,99G,Bendroflumethiazide,0202010B0,21631.0,1006580.0,1.0
7335,08E,Bendroflumethiazide,0202010B0,27003.0,989568.0,1.0
7336,08A,Bendroflumethiazide,0202010B0,22482.0,978314.0,1.0
7337,09D,Bendroflumethiazide,0202010B0,23511.0,977209.0,1.0
7338,10R,Bendroflumethiazide,0202010B0,19398.0,962951.0,1.0
7339,08T,Bendroflumethiazide,0202010B0,28223.0,947963.0,1.0
7340,04Q,Bendroflumethiazide,0202010B0,35088.0,943423.0,1.0
7341,07G,Bendroflumethiazide,0202010B0,30918.0,937532.0,1.0
7342,07Y,Bendroflumethiazide,0202010B0,26657.0,928172.0,1.0
7343,08H,Bendroflumethiazide,0202010B0,19290.0,919044.0,1.0
7344,06D,Bendroflumethiazide,0202010B0,19900.0,914029.0,1.0
7345,03E,Bendroflumethiazide,0202010B0,26458.0,908119.0,1.0
7346,00V,Bendroflumethiazide,0202010B0,24122.0,904734.0,1.0
7347,06P,Bendroflumethiazide,0202010B0,18792.0,900046.0,1.0
7348,01D,Bendroflumethiazide,0202010B0,21430.0,888196.0,1.0
7349,00C,Bendroflumethiazide,0202010B0,26084.0,880689.0,1.0
7350,02Q,Bendroflumethiazide,0202010B0,29093.0,877050.0,1.0
7351,01F,Bendroflumethiazide,0202010B0,22952.0,868940.0,1.0
7352,03M,Bendroflumethiazide,0202010B0,27709.0,843398.0,1.0
7353,09N,Bendroflumethiazide,0202010B0,18952.0,838718.0,1.0
7354,09L,Bendroflumethiazide,0202010B0,17714.0,837294.0,1.0
7355,07R,Bendroflumethiazide,0202010B0,16998.0,832054.0,1.0
7356,04L,Bendroflumethiazide,0202010B0,20074.0,812950.0,1.0
7357,08J,Bendroflumethiazide,0202010B0,20457.0,795379.0,1.0
7358,02N,Bendroflumethiazide,0202010B0,20792.0,791742.0,1.0
7359,09C,Bendroflumethiazide,0202010B0,22863.0,778779.0,1.0
7360,08P,Bendroflumethiazide,0202010B0,23166.0,771444.0,1.0
7361,08R,Bendroflumethiazide,0202010B0,20337.0,766532.0,1.0
7362,99K,Bendroflumethiazide,0202010B0,20559.0,761958.0,1.0
7363,08V,Bendroflumethiazide,0202010B0,28955.0,737141.0,1.0
7364,07L,Bendroflumethiazide,0202010B0,22334.0,731393.0,1.0
7365,10E,Bendroflumethiazide,0202010B0,19831.0,728318.0,1.0
7366,01V,Bendroflumethiazide,0202010B0,21641.0,720029.0,1.0
7367,02G,Bendroflumethiazide,0202010B0,17834.0,669225.0,1.0
7368,04M,Bendroflumethiazide,0202010B0,13953.0,658453.0,1.0
7369,02D,Bendroflumethiazide,0202010B0,22952.0,643644.0,1.0
7370,09H,Bendroflumethiazide,0202010B0,16913.0,635739.0,1.0
7371,04N,Bendroflumethiazide,0202010B0,18397.0,617335.0,1.0
7372,10D,Bendroflumethiazide,0202010B0,13815.0,556687.0,1.0
7373,10C,Bendroflumethiazide,0202010B0,13319.0,554103.0,1.0
7374,09A,Bendroflumethiazide,0202010B0,11793.0,466064.0,1.0
7375,08Y,Bendroflumethiazide,0202010B0,10542.0,446049.0,1.0
7376,08C,Bendroflumethiazide,0202010B0,12614.0,430646.0,1.0
7377,02W,Bendroflumethiazide,0202010B0,12050.0,349912.0,1.0
